Maschine 1;Maschine 2
12.53297239;12.37161698
12.4824242;12.25392788
12.40004026;12.50279191
12.75217701;12.40151852
12.43539404;12.40776216
12.5942767;12.60841816
12.5536346;12.62269718
12.52255507;12.52407061
12.44124645;12.34810676
12.46398665;12.36715667
12.59061835;12.66777057
12.40965743;12.43395281
12.29453996;12.67616216
12.48798367;12.21329036
12.52191383;12.52732729
12.49874761;12.4771371
12.50094041;12.42934511
12.56552433;12.67536834
12.42081866;12.35001656
12.49275973;12.39360519
12.41560386;12.32108012
12.47962417;12.53257929
12.35971836;12.13576748
12.50060395;12.21446842
12.50607554;12.59094513
12.4124312;12.58007235
12.48877423;12.5868338
12.58713801;12.36876966
12.54304187;12.53156573
12.60400278;12.32543652
12.43313491;12.47594388
12.43126577;12.22248462
12.16316941;12.35317128
12.43379613;12.5373481
12.50556356;12.36188746
12.49089254;12.30524324
12.45737334;11.97921185
12.5333128;12.2500064
12.34315609;12.41599755
12.47238039;12.2493764
12.61489898;12.30353796
12.40555511;12.32107832
12.61554172;12.51626423
12.55258217;12.22326627
12.67882476;12.69548178
12.31568102;12.35541048
12.58620984;12.57138902
12.42963399;12.41446903
12.62248086;12.14589675
12.33339068;12.29488769
12.51504547;12.60695529
12.3759855;12.61890916
12.46637974;12.44978576
12.56437316;12.54143036
12.42655456;12.35771793
12.49297275;12.56835708
12.43515171;12.28179385
12.34847894;12.40727058
12.46855046;12.54182458
12.53262842;12.49232672
12.47177671;12.30249339
12.50671348;12.29722507
12.53243052;12.31846728
12.45055632;12.43696454
12.52519929;12.53251104
12.47185842;12.5617491
12.54341975;12.74737805
12.53338549;12.52945768
12.50906047;12.52438994
12.4775043;12.26418299
12.48454961;12.66583218
12.6756454;12.52379112
12.47186421;12.48985072
12.49239226;12.45752153
12.52669885;12.38472395
12.50156597;12.56104836
12.53055614;12.22904076
12.43813603;12.59147686
12.49345326;12.51174822
12.36454492;12.45261191
12.45076261;12.53310557
12.46531805;12.51157658
12.56105364;12.28432284
12.32710726;12.31495416
12.445935;12.5034417
12.51307306;12.05044462
12.39004536;12.52961191
12.44546682;12.38080238
12.56814671;12.45551072
12.49189978;12.54685486
12.64767343;12.74465691
12.36500956;12.36383167
12.60045529;12.27672737
12.47076004;12.11742247
12.65051987;12.41521346
12.29827909;12.27313481
12.5676994;12.46846254
12.33252714;12.32670778
12.28356997;12.61123341
12.63878533;12.33554884
12.66654117;12.57259037
12.48251648;12.4272169
12.52581254;12.20487224
12.45197931;12.56643976
12.55238522;12.45697957
12.37592421;12.25703898
12.67298764;12.64165519
12.43007523;12.44687549
12.41941239;12.473032
12.30605476;12.44431638
12.52646343;12.43309171
12.47399492;12.45120406
12.5284415;12.59044328
12.46203514;12.5027338
12.42537489;12.16094841
12.49148808;12.37695135
12.2349901;12.29212075
12.51747823;12.27618658
12.58429084;12.56141473
12.3868133;12.24880576
12.52912083;12.55643296
12.56488406;12.437507
12.8050043;12.23226527
12.59164161;12.37034228
12.53542744;12.24437355
12.50226626;12.46436896
12.49189033;12.54648214
12.44551691;12.4844803
12.69164066;12.61735555
12.4291688;12.41858511
12.280885;12.51034099
12.65290678;12.29841856
12.51997489;12.29208969
12.58268877;12.40569349
12.63758941;12.48888531
12.57146538;12.43749526
12.42473088;12.5414116
12.47055158;12.64511952
12.42296232;12.34011857
12.52778715;12.39659528
12.3655608;12.38350278
12.37842653;12.35572505
12.40966836;12.38606912
12.45875164;12.34785854
12.48201207;12.50914194
12.56505378;12.50102602
12.36681815;12.50612198
12.53005741;12.56327248
12.54639237;12.3404514
12.44340739;12.51524147
12.54570872;12.63677481
12.61777112;12.16960502
12.26724428;12.57555663
12.59511902;12.12877925
12.44080417;12.6294594
12.54842441;12.45017963
12.41663899;12.40257506
12.58762673;12.65334405
12.60409475;12.3967357
12.33764981;12.20511628
12.45583862;12.52639525
12.51488734;12.41366166
12.59625904;12.20291719
12.49932763;12.52129484
12.7283724;12.64314188
12.44975987;12.47837391
12.46877295;12.21492815
12.41425403;12.38984398
12.61435489;12.63222411
12.51903388;12.33097375
12.63700393;12.48862977
12.47995066;12.57902649
12.43449386;12.46014351
12.45344829;12.49595844
12.37194952;12.255639
12.28198203;12.40982796
12.41910459;12.74095044
12.40686238;12.16242777
12.36726155;12.30538279
12.5974612;12.46246611
12.50846169;12.65672436
12.47625653;12.78536843
12.47379755;12.72306643
12.45537042;12.36540099
12.51133778;12.23711698
12.5120935;12.68062597
12.36117946;12.52443845
12.43886164;12.56966629
12.41451322;12.2275482
12.64417385;12.49952271
12.57852773;12.22915952
12.50426073;12.70941569
12.51587122;12.50707337
12.4424966;12.5684271
12.43135914;12.42696323
12.31900175;12.46605295
12.42284253;12.4834166
12.61192679;12.37063413
12.555023;12.39813745
12.4768816;12.64944142
12.52130879;12.58118285
12.53011527;12.2971344
12.61720771;12.11718561
12.41796816;12.08253221
12.50719303;12.37666848
12.53720832;12.59970243
12.28928626;12.36560952
12.38315905;12.62789281
12.37990097;12.35544751
12.39983301;12.53604678
12.70349132;12.58515856
12.6047453;12.23917106
12.4161015;12.40977267
12.62678432;12.16427097
12.61387481;12.52553708
12.49041585;12.37036692
12.37397657;12.47775392
12.36196336;12.55705369
12.46917218;12.44703455
12.59149045;12.48241626
12.51694125;12.46038739
12.57279618;12.43673598
12.55532784;12.40874705
12.46552655;12.33248323
12.54056775;12.45630954
12.45004358;12.47620919
12.51360756;12.36605149
12.49611863;12.4316565
12.78001244;12.17290261
12.49629381;12.36151716
12.45832167;12.3949882
12.57700556;12.84272739
12.50532697;12.52478658
12.47603489;12.52280455
12.39651482;12.27422496
12.47840686;12.45494464
12.53954528;12.14787843
12.52137524;12.36444173
12.3362051;12.81642963
12.58312386;12.45083961
12.60264639;12.43590411
12.6814727;12.75947567
12.55761786;12.53582696
12.47175283;12.47572945
12.61925275;12.47993444
12.38075938;12.62867541
12.67815717;12.5740344
12.41255063;12.73913566
12.5842671;12.29462475
12.59329719;12.39921692
12.31260997;12.38626444
12.50792943;12.413545
12.55311637;12.32957878
12.43942427;12.20181671
12.41475529;12.42503103
12.39369104;12.61433817
12.55548897;12.50600303
12.62151117;12.32694994
12.3863878;12.36154745
12.42376496;12.12812729
12.4511537;12.39394882
12.53524846;12.37984173
12.42850507;12.51435005
12.51983205;12.49658241
12.35314497;12.41396734
12.43381877;12.43242207
12.64410996;12.57085139
12.56287833;12.1679304
12.49619988;12.72444206
12.64935259;12.37316423
12.6780421;12.53548821
12.57954108;12.37791753
12.38896652;12.41916599
12.39913587;12.25517669
12.49506782;12.73382421
12.40562326;12.42934653
12.39494395;12.36342884
12.5122729;12.60804296
12.5966337;12.47019287
12.40182119;12.51322608
12.5287542;12.24376047
12.48103504;12.52022154
12.57376191;12.24341617
12.71008351;12.19598045
12.59823057;12.43191448
12.5807374;12.23780917
12.44295401;12.42809775
12.44069495;12.5092005
12.47585259;12.47887423
12.47312963;12.44520116
12.5130335;12.62225391
12.40980753;12.21104764
12.4443927;12.48644588
12.57491787;12.35962598
12.49686795;12.43927317
12.49001791;12.34291275
12.50814578;12.56655338
12.42701596;12.1960333
12.58563229;12.42422359
12.41670864;12.62726349
12.44596498;12.41685503
12.690303;12.55416489
12.34838639;12.60257473
12.49839906;12.17176582
12.44441076;12.56389063
12.613065;12.38760401
12.43912568;12.52476165
12.49818732;12.29234511
12.60243174;12.30677422
12.44993434;12.72112864
12.44807255;12.24046233
12.60267056;12.29730794
12.59025292;12.6270011
12.59312278;12.8161957
12.67128252;12.56853824
12.41263039;12.40874737
12.5469128;12.09272805
12.4702297;12.23755835
12.49351274;12.28484157
12.42699816;12.4416282
12.49487026;12.55847964
12.5210049;12.32485598
12.560136;12.59805117
12.56385542;12.28981016
12.4216756;12.64483296
12.45355956;12.41716289
12.49625331;12.40571373
12.36283935;12.49949947
12.48763868;12.60360147
12.54065481;12.33836239
12.5145651;12.58201093
12.39745424;12.54730467
12.49206974;12.33401527
12.48357854;12.46218961
12.64149023;12.62867222
12.63589194;12.66262713
12.58586269;12.38615027
12.58342007;12.58499365
12.42392294;12.42890097
12.50608624;12.07582472
12.40686425;12.37507319
12.42269517;12.30215995
12.34801588;12.20351787
12.51741833;12.71081428
12.4491275;12.73010289
12.60506625;12.55544633
12.45910191;12.6338602
12.40500348;12.33712015
12.50178645;12.51849288
12.39654543;12.35074502
12.58359523;12.53204945
12.23045542;12.6094068
12.5755228;12.611479
12.58170538;12.30305487
12.54095922;12.55785082
12.56409044;12.48924332
12.47593452;12.4393311
12.49513894;12.5561157
12.4574373;12.42975576
12.42549593;12.72505339
12.50904157;12.47315941
12.40526489;12.49334194
12.55639283;12.28416432
12.32670083;12.52603792
12.43626073;12.38279347
12.50721912;12.50627194
12.61742667;12.37350029
12.54662528;12.60024748
12.5720096;12.17597835
12.55061556;12.68305855
12.49513018;12.34498335
12.42829049;12.50923258
12.49288985;12.2414434
12.55493696;12.58408229
12.43574442;12.58984485
12.5315703;12.44656343
12.43869227;12.27383298
12.41262256;12.30867363
12.4674644;12.48419895
12.56591798;12.5127365
12.50742198;12.75150019
12.74528737;12.18074085
12.42905254;12.43809908
12.52401433;12.33114248
12.53316427;12.39390134
12.37912648;12.58056669
12.27238026;12.18566825
12.56900223;12.39473222
12.53347323;12.4208088
12.7409232;12.33834947
12.5910215;12.57003014
12.52445385;12.56029261
12.48523359;12.39097222
12.57615949;12.52464868
12.72307523;12.66827246
12.54908312;12.46030924
12.58171858;12.78188555
12.44320616;12.25954863
12.516377;12.49861594
12.50856216;12.39532409
12.33862043;12.85124734
12.41859735;12.52894952
12.36609504;12.61420038
12.6523276;12.35309543
12.28731774;12.48712737
12.50981858;12.26320278
12.56723529;12.55104931
12.47524786;12.37886136
12.46879811;12.34155444
12.61938636;12.82727172
12.55562641;12.54382216
12.43279653;12.72531035
12.49151629;12.61636586
12.51283829;12.49166597
12.52122665;12.51626986
12.53214768;12.79357246
12.50179872;12.28341832
12.55511725;12.21103512
12.30940299;12.56308467
12.54471671;12.50715166
12.55614335;12.40763875
12.46745525;12.3081111
12.39966438;12.2528658
12.45760215;12.49272659
12.40228398;12.29934729
12.38182476;12.54797511
12.42135074;12.43278133
12.46666162;12.76138738
12.53319126;12.20616241
12.57675858;12.59565568
12.58444764;12.52520277
12.49110857;12.39868305
12.50594953;12.61181924
12.55663131;12.43581423
12.37642363;12.38685865
12.37071423;12.27610887
12.41864047;12.36377852
12.43966806;12.37659563
12.52427089;12.47728611
12.65269227;12.48194009
12.47872401;12.3743415
12.47596129;12.63154054
12.53123282;12.36053871
12.69475603;12.38864992
12.40920978;12.43657039
12.37730187;12.47948358
12.26400194;12.29806475
12.63006173;12.55151772
12.70759925;12.55837045
12.48777464;12.50586517
12.54166181;12.72431334
12.53337615;12.36416471
12.64997483;12.67334018
12.59691538;12.37753137
12.63587434;12.48473921
12.57597641;12.53469157
12.52634669;12.39721167
12.5338274;12.7007112
12.49818527;12.60701126
12.30256037;12.29847746
12.44427871;12.6763478
12.49103303;12.39085782
12.39758596;12.53058212
12.62638726;12.32208441
12.56698351;12.58741397
12.58175916;12.46771354
12.52379;12.44485215
12.54900992;12.4304355
12.55155534;12.32746828
12.45274245;12.35022966
12.61103362;12.49303489
12.51139298;12.24546456
12.56596208;12.50735124
12.68517429;12.72456433
12.45281571;12.44782247
12.63685637;12.51845806
12.4978058;12.44440481
12.48056132;12.35984061
12.61523002;12.46575706
12.48508152;12.60789266
12.45454127;12.52922719
12.5279211;12.22332469
12.37434489;12.73253899
12.49143006;12.41864486
12.49219915;12.35517825
12.57567288;12.53861309
12.54706981;12.2553576
12.57384252;12.40914084
12.52229093;12.5452742
12.593671;12.40619732
12.57906924;12.46733929
12.40203482;12.25076854
12.35601322;12.65553096
12.51323507;12.69872103
12.434014;12.44844562
12.48317398;12.76349307
12.2900856;12.43407099
12.58165309;12.35035384
12.55792645;12.44637299
12.33436377;12.3776106
12.33368312;12.27006811
12.3567425;12.57492349
12.55820041;12.6330547
12.4967454;12.57121917
12.51978266;12.39563184
12.45781721;12.11689101
12.42230637;12.31123879
12.51389768;12.12121787
12.65281437;12.72533312
12.66628553;12.40949886
12.29414031;12.55924689
12.40258092;12.36933049
12.46952123;12.41722004
12.29180435;12.56680461
12.48642989;12.38312748
12.580482;12.44806671
12.39011337;12.4906064
12.52673271;12.24314116
12.38362135;12.60773419
12.66982903;12.53809283
12.53070077;12.2640689
12.41371144;12.43581451
12.63573715;12.50124492
12.4348386;12.70199633
12.28188132;12.34309745
12.44728716;12.4555845
12.26773195;12.71797991
12.50282126;12.61112625
12.56153931;12.42491792
12.57036112;12.47507019
12.36486523;12.35007804
12.53895861;11.98404391
12.45993372;12.34794999
12.47027583;12.48448525
12.46138764;12.46588285
12.44665063;12.14160261
12.58398519;12.47941039
12.496544;12.40802382
12.4782409;12.40782248
12.30294321;12.25372715
12.36857625;12.44233077
12.42134429;12.37921652
12.50638428;12.43322154
12.53161956;12.59609286
12.5176047;12.40269513
12.72620334;12.2987635
12.44896282;12.45833963
12.56471488;12.42188058
12.44482702;12.45625041
12.43033493;12.56258524
12.24811898;12.3519198
12.43111079;12.55769175
12.4439825;12.4166476
12.49070737;12.55197589
12.38974395;12.7674886
12.55651281;12.59279394
12.44870934;12.39807498
12.57497785;12.38254084
12.56338182;12.32340815
12.62299742;12.35995616
12.5972621;12.89389883
12.53541418;12.30968228
12.28751162;12.48709311
12.33339172;12.66242263
12.46490464;12.3836981
12.80590018;12.53499163
12.60782025;12.33378509
12.58574208;12.47313243
12.50945896;12.28699489
12.52424163;12.31971587
12.2361026;12.51600314
12.40451879;12.65736406
12.59759837;12.5229111
12.6855587;12.50053233
12.38514216;12.61347158
12.62483783;12.52133732
12.51603265;12.4364334
12.70129714;12.86529199
12.56836679;12.28644524
12.52596203;12.45725891
12.49051114;12.62532434
12.60644411;12.3697679
12.36711292;12.51899845
12.44685824;12.56939269
12.37520469;12.44022079
12.40302117;12.45235964
12.421845;12.23130951
12.54406248;12.3781483
12.50359692;12.56770509
12.58555108;12.44059524
12.43903061;12.3610904
12.59908045;12.43582755
12.26530129;12.6640587
12.69600642;12.18251519
12.56241226;12.47887001
12.69270029;12.29228689
12.49277476;12.43832135
12.51308333;12.56657359
12.45997659;12.47551532
12.47347934;12.45642815
12.3915907;12.67252728
12.49272586;12.53064805
12.56443124;12.5224567
12.54733075;12.36257767
12.51727103;12.60658021
12.37613947;12.35286891
12.4140955;12.2218678
12.48500484;12.48896532
12.39866409;12.38405556
12.62776674;12.34165059
12.51391741;12.52050494
12.81147536;12.4248004
12.58487393;12.11769581
12.35048878;12.37525837
12.43234625;12.38290637
12.55398609;12.37994245
12.61645957;12.28981481
12.4823053;12.6720478
12.45740896;12.73557501
12.65397776;12.54354587
12.41811062;12.57346937
12.42742338;12.66685741
12.42081826;12.34204246
12.52522433;12.26698227
12.2782633;12.3143261
12.50187798;12.53173103
12.60493402;12.44843586
12.57735762;12.33172504
12.54643767;12.67296258
12.3315408;12.47743222
12.38365694;12.29184287
12.49876545;12.51919762
12.58391372;12.30151708
12.48324073;12.51418127
12.58550759;12.29875195
12.63973235;12.51739942
12.58346975;12.26944538
12.50606063;12.29233882
12.40681681;12.44548499
12.48436209;12.26652207
12.64669351;12.52796379
12.48517208;12.44231886
12.4637758;12.52176202
12.47738605;12.3134329
12.54493111;12.32001529
12.60379897;12.5549848
12.58197592;12.33075169
12.32739609;12.49722393
12.58596665;12.2978588
12.61331489;12.56482096
12.30231698;12.56856111
12.46475707;12.22143564
12.58343955;12.39217367
12.53935498;12.18990295
12.56641087;12.1629386
12.42758749;12.38414304
12.50107299;12.412646
12.63096139;12.74975876
12.44113386;12.62924815
12.52340664;12.62936461
12.43422233;12.40313901
12.47035374;12.44484789
12.56543141;12.55715266
12.46027783;12.36645565
12.56332686;12.23577137
12.53637383;12.68971191
12.60256563;12.6312103
12.68413096;12.79559256
12.45754471;12.58593204
12.45432462;12.40119595
12.53871736;12.41655085
12.47833777;12.49401485
12.44245384;12.3471812
12.64244721;12.53073281
12.67910954;12.49007329
12.37384083;12.2566986
12.47302623;12.51684667
12.49178843;12.48190921
12.42000318;12.29847013
12.50984286;12.36628417
12.44641645;12.43849612
12.56260844;12.44492251
12.50632233;12.15100961
12.60759987;12.51056677
12.42128915;12.24673853
12.48802087;12.3241633
12.4938374;12.20229967
12.4261089;12.63885861
12.5248832;12.42371354
12.62738483;12.77694528
12.50207471;12.32839709
12.60112968;12.41849272
12.53593504;12.48931807
12.5518733;12.42625087
12.6274638;12.49823164
12.36262165;12.68587953
12.43505019;12.33070679
12.30514428;12.3989968
12.56965382;12.50824614
12.46586988;12.47215413
12.26921511;12.43582434
12.64443948;12.74173867
12.67427538;12.32533216
12.53283599;12.58500024
12.55040571;12.48370043
12.39823302;12.33021191
12.42309181;12.37351997
12.57817201;12.29118247
12.47666633;12.15046077
12.52496375;12.35189373
12.44815904;12.43545441
12.4565234;12.45485726
12.52467827;12.18882913
12.34705507;12.41447286
12.58668406;12.4395201
12.59489532;12.56247369
12.4469571;12.54671368
12.43114479;12.44167881
12.52686586;12.39377145
12.4238462;12.39743647
12.42758531;12.56694231
12.40924097;12.48068219
12.40069758;12.57831132
12.27245169;12.43706231
12.56972227;12.62556308
12.60258843;12.44756991
12.55508409;12.45010641
12.55035777;12.61138735
12.38102732;12.64174562
12.5522898;12.23223609
12.60745352;12.51065095
12.33417596;12.381922
12.37468191;12.36263038
12.53817855;12.61636042
12.44443245;12.59275311
12.6788625;12.4483099
12.54931885;12.47365553
12.46066234;12.33284725
12.60729808;12.50894309
12.41919344;12.30096939
12.43577998;12.25866419
12.42158238;12.36731788
12.52005919;12.65547389
12.55055519;12.55452817
12.53225194;12.33790246
12.50729811;12.44944565
12.69067906;12.69526157
12.53272052;12.52215562
12.42201067;12.45847447
12.54475454;12.58220222
12.66062361;12.16260255
12.59617103;12.37993214
12.73141546;12.72661363
12.60506733;12.6595551
12.5552084;12.58693584
12.6004692;12.65288644
12.49955771;12.59836554
12.53401052;12.40646198
12.51393156;12.26529141
12.59554623;12.22775601
12.42422129;12.4688925
12.45422045;12.56250396
12.44579447;12.26701262
12.44711486;12.1971025
12.33164809;12.4982109
12.37132666;12.57349893
12.45330879;12.40841595
12.63560448;12.32399559
12.42076678;12.47278396
12.43149181;12.36917448
12.37776382;12.7446484
12.58042158;12.74764566
12.55433907;12.25009802
12.41604617;12.38482011
12.58223368;12.54661391
12.36904988;12.33059206
12.6441215;12.43038927
12.52665787;12.49252044
12.4820322;12.33269088
12.46692259;12.33574879
12.5926677;12.89923219
12.45496182;12.56730273
12.58503617;12.59604518
12.58060361;12.77534349
12.49838599;12.56748197
12.43470014;12.472001
12.44859716;12.14342015
12.51491531;12.34276909
12.56611249;12.50028944
12.49162405;12.28310334
12.42981272;12.43475393
12.44020188;12.64278679
12.59441948;12.33304394
12.48208911;12.38525422
12.56995674;12.46348222
12.54767583;12.28170242
12.63738271;12.32220809
12.4369567;12.35226698
12.46413035;12.46347297
12.45316531;12.42603665
12.44099863;12.44261429
12.43731714;12.45638502
12.41354671;12.48076667
12.47575839;12.43125173
12.43903479;12.56794014
12.48463954;12.22309146
12.7004205;12.32136396
12.50460939;12.57784352
12.56244379;12.51317447
12.63095692;12.45299276
12.4396632;12.16899389
12.50684136;12.48407206
12.45208199;12.67112605
12.48916998;12.38625976
12.72215533;12.51704755
12.48633371;12.66655764
12.5781387;12.36968259
12.42364253;12.43687385
12.42588228;12.31841386
12.55985741;12.40971194
12.41148932;12.44394429
12.49256926;12.61938341
12.44426924;12.15680987
12.46833452;12.25225763
12.33316261;12.4332381
12.60594923;12.49556527
12.54201643;12.39107782
12.59320195;12.57805225
12.61511336;12.78238708
12.34680284;12.14012295
12.55185752;12.56259099
12.58371853;12.48428364
12.37043683;12.43895142
12.50431575;12.39192059
12.55846893;12.47718155
12.44459471;12.3358944
12.44477179;12.35680125
12.4854611;12.24594109
12.48886851;12.34442712
12.65049162;12.54127083
12.23717248;12.50929241
12.4437961;12.09123541
12.36191292;12.59476606
12.43795866;12.60837565
12.53268303;12.46427864
12.42400095;12.46325347
12.43356546;12.45495517
12.56414848;12.65477145
12.54389078;12.18316159
12.37112106;12.25727337
12.65552876;12.45465557
12.5426116;12.50951333
12.53622208;12.30301669
12.62362563;12.45202857
12.36855819;12.62634102
12.49662126;12.56733521
12.5862566;12.36843683
12.67760322;12.60368497
12.68016465;12.55759756
12.4962292;12.40419255
12.24832977;12.52262409
12.4824989;12.27589495
12.46103801;12.59800004
12.40602182;12.65030543
12.46225161;12.51719333
12.524469;12.69014946
12.52826421;12.43945487
12.58074616;12.59091942
12.4446793;12.34907061
12.57619243;12.56623398
12.51914161;12.37546979
12.46014549;12.53379876
12.55695125;12.71459883
12.52975399;12.45266559
12.35831628;12.28566426
12.29981783;12.5450065
12.42777928;12.29425274
12.66467419;12.35273409
12.48732935;12.28261976
12.72614631;12.62279806
12.52566346;12.44624434
12.52845437;12.56303993
12.59368376;12.55193827
12.31385697;12.57820127
12.40686419;12.41730399
12.67292485;12.49278577
12.46598126;12.42879384
12.51592878;12.64294618
12.58177381;12.51499784
12.51902902;12.39826259
12.43824394;12.42315711
12.42499822;12.48348612
12.52933318;12.52492515
12.49622238;12.1054455
12.45411193;12.41802538
12.34478858;12.47484139
12.32461958;12.73205182
12.56842375;12.39627928
12.65298525;12.26807968
12.23419614;12.48097564
12.57496436;12.54113899
12.42303119;12.50380066
12.5451446;12.6212248
12.4922146;12.43161901
12.58318733;12.59923451
12.56563646;12.70306971
12.49372371;12.28587952
12.61113755;12.49246809
12.65059571;12.3227085
12.58977214;12.31373821
12.50872854;12.35088628
12.48952404;12.37725708
12.49501364;12.74371457
12.50954778;12.40941075
12.39373775;12.41785758
12.46642259;12.56649437
12.4418436;12.26670017
12.38143988;12.39488988
12.52284472;12.47723843
12.57098752;12.35292838
12.54975747;12.2264978
12.57698216;12.55567847
12.18967807;12.29596404
12.66906333;12.71294368
12.68343459;12.45101698
12.35044522;12.50984673
12.43044058;12.55389589
12.67792386;12.47397464
12.51753258;12.63462998
12.56653675;12.65750626
12.4028301;12.50056721
12.46033788;12.27872449
12.34457583;12.68098312
12.39483367;12.5773818
12.36927291;12.51075559
12.50568865;12.54587199
12.43942344;12.64594813
12.51237395;12.66306304
12.55105714;12.10779157
12.49324317;12.46037614
12.59926075;12.7091981
12.50289709;12.55245141
12.48613072;12.47231619
12.51833203;12.12123663
12.5410525;12.55795536
12.45614908;12.5662825
12.47148494;12.21807087
12.57353988;12.60896988
12.45552846;12.46022289
12.6385214;12.29196033
12.36616915;12.16306507
12.55689779;12.475448
12.48531048;12.71178458
12.53945291;12.36744815
12.54861969;12.65322733
12.62748396;12.4091663
12.50967478;12.45352867
12.3467015;12.57171393
12.59689646;12.47563132
12.44242749;12.1979454
12.54956084;12.50403284
12.35858088;12.48697485
12.46193565;12.46396472
12.49715575;12.34417173
12.36814079;12.46463984
12.5004539;12.43583086
12.51972018;12.36031128
12.32880637;12.4545665
12.64934668;12.57473515
12.48564846;12.20446402
12.47529913;12.75457725
12.53775369;12.37596128
12.57367152;12.44789529
12.52713101;12.40005845
12.45326892;12.41486476
12.5544486;12.16075918
12.51885819;12.85165525
12.53221705;12.1555605
12.61020316;12.46475636
12.35397037;12.69795301
12.26866287;12.28236386
12.52117531;12.74562395
12.61169132;12.26640753
12.42804452;12.3117222
12.50223543;12.66667623
12.41528643;12.39722619
12.71815864;12.36885112
12.56979548;12.31155064
12.54403084;12.50411851
12.58538908;12.16002986
12.50405819;12.49703935
12.65427553;12.61266034
12.46187962;12.53569991
12.47335785;12.44777431
12.46803922;12.46098801
12.57221557;12.46546117
12.48892729;12.67065806
12.41792947;12.49243755
12.62529383;12.23877036
12.45992189;12.49611629
12.61411749;12.42682865
12.53950573;12.47485859
12.67521503;12.37699339
12.37237078;12.55645444
12.80038294;12.44573797
12.62839066;12.41245445
12.43448842;12.30637393
12.63622722;12.45261442
12.23327564;12.32533161
12.51433108;12.48060669
12.52498965;12.29423661
12.74133781;12.53666617
12.51332884;12.56873915
12.48383582;12.49460366
12.35647889;12.35796314
12.51144931;12.69544365
12.51227018;12.54213667
12.68999729;12.68573577
12.34834357;12.14663841
12.48383434;12.58168413
12.41189116;12.53095299
12.66068875;12.56753891
12.58988602;12.37931691
12.46351029;12.47653184
12.48083848;12.40715139
12.49979341;12.43877946
12.39879589;12.63534581
12.43857036;12.34929968
12.45136343;12.33095064
12.37884052;12.22957996
12.60604938;12.41928564
12.57471899;12.62617292
12.36612225;12.44699672
12.42720326;12.50262902
12.57413502;12.58724533
12.45879584;12.59340461
12.69672111;12.30011212
12.49531971;12.32825126
12.38032194;12.34009474
12.32171208;12.38211572
12.46278775;12.45158963
12.33695363;12.28694088
12.4835819;12.34537308
12.33854831;12.39526885
12.42746068;12.35237405
12.46409335;12.44736121
12.41458894;12.2608272
12.61548786;12.64195554
12.51472803;12.28538163
12.597307;12.41048476
12.49329273;12.25155046
12.4658814;12.64125063
12.48320532;12.78340028
12.40800136;12.56592206
12.49001958;12.35193462
12.60664435;12.52185399
12.58720874;12.54144284
12.50370637;12.62773752
12.40634206;12.59173016
12.59567527;12.62942846
12.57229371;12.5824124
12.41305373;12.43059161
12.44543718;12.44329631
12.46515197;12.47708787
12.49422992;12.29840197
12.44058713;12.46762049
12.48370029;12.55980424
12.44260731;12.35537931
12.4986444;12.40837184
12.4790685;12.42041208
12.43464203;12.42511643
12.38143974;12.61554203
12.49090898;12.65690146
12.53105776;12.25539768
12.53522291;12.22140034
12.6385128;12.24030415
12.54139061;12.53517365
12.35880166;12.4670817
12.51825116;12.43242214
12.50149901;12.62603083
12.6318898;12.64261818
12.47699315;12.48037655
12.53499658;12.3848792
12.34996102;12.4445716
12.64499897;12.38375354
12.59596478;12.67189925
12.34929151;12.30892351
12.4644032;12.60732787
12.71608625;12.73320377
12.33327975;12.31830983
12.6429748;12.20790066
12.59052615;12.31052902
12.45504115;12.44920474
12.45568188;12.43855837
12.53856612;12.61619994
12.53736371;12.48136202
12.56585015;12.13709342
12.55496992;12.52111216
12.50150719;12.64286549
12.66123547;12.51171386
12.35365927;12.29765763
12.38499291;12.42426012
12.44111539;12.59992501
12.55771536;12.53721006
12.58548286;12.42903301
12.37457692;12.43537729
12.60659932;12.3819425
12.43496879;12.54551369
12.58710105;12.34478304
12.18757525;12.23580999
12.61464929;12.45275656
12.53223134;12.52372254
12.49529691;12.33220743
12.47515045;12.47356395
12.46928367;12.46466834
12.67916951;12.36616566
12.26759653;12.24022609
12.53217217;12.07191359
12.5338956;12.3747146
12.5851235;12.43199448
12.33817778;12.27883579
12.41206704;12.53621146
12.60033898;12.34179836
12.49465107;12.31681336
12.35629171;12.41272132
12.4472057;12.43053793
12.46500247;12.50029265
12.52767092;12.62796945
12.5972521;12.60654678
12.46483727;12.448973
12.53165526;12.37460968
12.35272951;12.41376021
12.64118477;12.62818766
12.55621121;12.62403995
12.47638713;12.44916281
12.56063697;12.63793986
12.47131243;12.4131784
12.36955822;12.37161604
12.53209578;12.31206118
12.4517231;12.6214133
12.50976154;12.41729114
12.50779593;12.36630361
12.49768382;12.5034748
12.52283609;12.48573233
12.61267375;12.43115696
12.55797165;12.35066897
12.55465569;12.3933949
12.60665808;12.54252598
12.53746472;12.60710024
12.55313769;12.44362686
12.55115783;12.28356786
12.54930023;12.34620816
12.34703467;12.35703129
12.38990386;12.07883219
12.40295974;12.50546481
12.59080539;12.47533171
12.42338901;12.55796827
12.46217764;12.53733335
12.60456717;12.41599451
12.5974487;12.31935446
12.41153402;12.39971562
12.43933324;12.55185773
12.66068497;12.28146599
12.50477741;12.51493954
12.44426078;12.52884682
12.50332324;12.50199171
12.51971735;12.54560931
